N_Jogo,Group/Stage,Stage,Date,Local Time,Time_of_day,Stadium,Stadium_type,City,Team,Origin_climate,Team_classification,Team_elimination,Opponent,Opponent_classification,Opponent_elimination,Ranking_difference,Team_ide,Player_id,Player # ,Player,Player_position,Player_age,Entrou,Saiu,Duração 1º tempo,Tempo jogado (1º tempo),Duração 2º tempo,Tempo jogado (2º tempo),Duração Prorrogação,Tempo jogado (prorrogação),Played_minutes,Total Distance (m),Zone 1:0-7 km/h (m),Zone 2:7-15 km/h (m),Zone 3:15-20 km/h (m),Zone 4:20-25 km/h (m),Zone 5:25+km/h (m),# High Speed Runs (Zone 3),# Sprints (Zone 4 & 5),Top_Speed,Total_distance_min,Zone1_min,Zone2_min,Zone12_min,Zone3_min,Zone4_min,Zone5_min,Zone45_min,N_zone3_min,N_zone4e5_min,Temp,Tdew,UR,UA,RAD,V,TN,TG,WBGT
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,3-Auckland,3,Adam MITCHELL,DF,29,0,98,54,54,53,53,,,107,10570,"4425,3",4545,"1188,3","365,9","45,6",103,24,,"98,79","41,36","42,48","83,83","11,11","3,42","0,43","3,85","0,96","0,22","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,5-Auckland,5,Nikko BOXALL,DF,33,0,98,54,54,53,53,,,107,"9700,4","4118,2","4359,2",894,"270,3","58,7",70,26,"29,7","90,66","38,49","40,74","79,23","8,36","2,53","0,55","3,07","0,65","0,24","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,7-Auckland,7,Myer BEVAN,FW,28,0,73,54,54,53,28,,,82,"9434,8","3233,3","4346,2","1260,4","349,1","245,9",101,33,"30,1","115,06","39,43","53,00","92,43","15,37","4,26","3,00","7,26","1,23","0,40","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,17-Auckland,17,Jerson LAGOS,FW,24,0,98,54,54,53,53,,,107,"10891,3","4164,3","4772,3","1303,9","428,5","222,2",115,34,"31,8","101,79","38,92","44,60","83,52","12,19","4,00","2,08","6,08","1,07","0,32","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,21-Auckland,21,Adam BELL,DF,21,0,98,54,54,53,53,,,107,"11511,9","4272,5","5024,4","1505,9","541,6","167,6",136,45,"32,7","107,59","39,93","46,96","86,89","14,07","5,06","1,57","6,63","1,27","0,42","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,22-Auckland,22,ZHOU Tong,MF,36,0,45,54,54,53,0,,,54,"5509,4","2095,4","2463,1",748,"187,2","15,8",52,13,"32,7","102,03","38,80","45,61","84,42","13,85","3,47","0,29","3,76","0,96","0,24","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,25-Auckland,25,Michael DEN HEIJER,MF,29,0,79,54,54,53,34,,,88,"8551,8","4022,5","3590,1","664,7","235,7","38,8",62,16,"26,2","97,18","45,71","40,80","86,51","7,55","2,68","0,44","3,12","0,70","0,18","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,26-Auckland,26,David YOO,FW,26,0,61,54,54,53,16,,,70,"8022,4","2448,8","4167,2","1080,4","262,8","63,3",90,20,"30,4","114,61","34,98","59,53","94,51","15,43","3,75","0,90","4,66","1,29","0,29","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,27-Auckland,27,Haris ZEB,FW,24,0,60,54,54,53,15,,,69,7178,"2823,4","3052,3","1017,6","207,6","77,1",72,16,31,"104,03","40,92","44,24","85,16","14,75","3,01","1,12","4,13","1,04","0,23","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,4-Auckland,4,Christian GRAY,DF,29,79,98,54,0,53,19,,,19,"1811,9","768,2","703,1",201,"116,6",23,15,7,"32,3","95,36","40,43","37,01","77,44","10,58","6,14","1,21","7,35","0,79","0,37","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,6-Auckland,6,Jackson MANUEL,MF,22,60,98,54,0,53,38,,,38,"4201,7","1361,6","1935,7","701,5","190,4","12,5",57,11,"28,6","110,57","35,83","50,94","86,77","18,46","5,01","0,33","5,34","1,50","0,29","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,8-Auckland,8,Gerard GARRIGA,MF,32,45,98,54,0,53,53,,,53,"7036,2","1894,7","3039,1","1656,5","362,4","83,6",121,28,27,"132,76","35,75","57,34","93,09","31,25","6,84","1,58","8,42","2,28","0,53","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,10-Auckland,10,Dylan MANICKUM,FW,33,60,98,54,0,53,38,,,38,"4640,5","1290,1","2076,7","855,4","364,4","53,9",76,22,"28,6","122,12","33,95","54,65","88,60","22,51","9,59","1,42","11,01","2,00","0,58","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,11-Auckland,11,Ryan DE VRIES,FW,34,73,98,54,0,53,25,,,25,2732,1057,"1158,6","401,9","114,4",33,8,25,"30,4","109,28","42,28","46,34","88,62","16,08","4,58","1,32","5,90","0,32","1,00","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
21,Group C,Group,20/06/2025,12:00,Afternoon,Inter&Co Stadium,Open,Orlando,Auckland City FC,Temperate,27,Group,SL Benfica,10,Round of 16,17,Auckland,20-Auckland,20,Matt ELLIS,MF,24,61,98,54,0,53,37,,,37,4610,"1468,4","1796,2","944,2","260,8","140,4",70,21,,"124,59","39,69","48,55","88,23","25,52","7,05","3,79","10,84","1,89","0,57","29,39","23,71","71,00","29,39","752,70","1,08","25,76","45,27","30,02"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,4-Flamengo,4,LEO PEREIRA,DF,30,0,97,48,48,52,52,,,100,"9751,1","3845,7","4043,7","1293,3","436,3","132,1",107,32,"30,8","97,51","38,46","40,44","78,89","12,93","4,36","1,32","5,68","1,07","0,32","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,5-Flamengo,5,Erick PULGAR,MF,32,0,97,48,48,52,52,,,100,"10068,4","3439,2","4730,4","1306,1",449,"143,6",114,30,"32,5","100,68","34,39","47,30","81,70","13,06","4,49","1,44","5,93","1,14","0,30","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,6-Flamengo,6,AYRTON LUCAS,DF,28,0,97,48,48,52,52,,,100,10012,"4235,1","3804,8","1123,1","482,4","366,6",106,41,"36,1","100,12","42,35","38,05","80,40","11,23","4,82","3,67","8,49","1,06","0,41","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,7-Flamengo,7,LUIZ ARAUJO,FW,29,0,92,48,48,52,47,,,95,"9761,7","4253,2","3319,6","1290,9","613,8","284,4",116,53,"31,3","102,75","44,77","34,94","79,71","13,59","6,46","2,99","9,45","1,22","0,56","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,8-Flamengo,8,GERSON,MF,28,0,82,48,48,52,37,,,85,"8164,9","3660,2",2819,"985,9","465,5","234,3",82,35,"33,1","96,06","43,06","33,16","76,23","11,60","5,48","2,76","8,23","0,96","0,41","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,10-Flamengo,10,Giorgian DE ARRASCAETA,MF,31,0,56,48,48,52,11,,,59,"6429,8","2187,1","3050,8","933,3",172,"86,6",84,18,"30,5","108,98","37,07","51,71","88,78","15,82","2,92","1,47","4,38","1,42","0,31","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,13-Flamengo,13,DANILO,MF,24,0,97,48,48,52,52,,,100,9052,"3759,2",3340,"1260,9","544,2","147,7",103,37,"32,2","90,52","37,59","33,40","70,99","12,61","5,44","1,48","6,92","1,03","0,37","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,21-Flamengo,21,JORGINHO,MF,34,0,97,48,48,52,52,,,100,"10820,2","3601,1","5051,2","1615,3","491,1","61,5",139,29,"28,4","108,20","36,01","50,51","86,52","16,15","4,91","0,62","5,53","1,39","0,29","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,43-Flamengo,43,WESLEY,DF,22,0,82,48,48,52,37,,,85,"8157,7","3417,1","2789,1","882,8","670,7",398,64,56,"35,9","95,97","40,20","32,81","73,01","10,39","7,89","4,68","12,57","0,75","0,66","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,50-Flamengo,50,Gonzalo PLATA,FW,25,0,92,48,48,52,47,,,95,"9849,5","3508,9",3920,"1443,4","706,4","270,9",125,54,"33,6","103,68","36,94","41,26","78,20","15,19","7,44","2,85","10,29","1,32","0,57","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,2-Flamengo,2,Guillermo VARELA,DF,32,82,97,48,0,52,15,,,15,"1684,8","507,5","790,2","290,8","80,9","15,3",27,7,"27,3","112,32","33,83","52,68","86,51","19,39","5,39","1,02","6,41","1,80","0,47","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,9-Flamengo,9,PEDRO,FW,28,92,97,48,0,52,5,,,5,"776,2","255,2",357,"122,7","41,3",14,2,"24,2",,"155,24","51,04","71,40","122,44","24,54","8,26","2,80","11,06","0,40","4,84","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,27-Flamengo,27,BRUNO HENRIQUE,FW,35,56,97,48,0,52,41,,,41,"3894,5","1511,4","1474,3",516,"255,2","137,5",39,25,"32,3","94,99","36,86","35,96","72,82","12,59","6,22","3,35","9,58","0,95","0,61","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,30-Flamengo,30,MICHAEL,FW,29,92,97,48,0,52,5,,,5,"876,2","180,8","343,8","171,2",155,"25,4",22,9,"29,4","175,24","36,16","68,76","104,92","34,24","31,00","5,08","36,08","4,40","1,80","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,CR Flamengo,Tropical,11,Round of 16,Chelsea FC,1,Final,10,Flamengo,64-Flamengo,64,WALLACE YAN,FW,20,82,97,48,0,52,15,,,15,1811,"587,1","669,4","352,4",128,"74,2",26,13,"32,5","120,73","39,14","44,63","83,77","23,49","8,53","4,95","13,48","1,73","0,87","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,3-Chelsea,3,Marc CUCURELLA,DF,27,0,97,48,48,52,52,,,100,"9863,7","3998,9","3569,5","1385,8","561,9","347,5",114,49,"31,7","98,64","39,99","35,70","75,68","13,86","5,62","3,48","9,09","1,14","0,49","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,6-Chelsea,6,Levi COLWILL,DF,22,0,97,48,48,52,52,,,100,"8937,3","3673,7","3719,8","974,1","418,7",151,77,33,"34,1","89,37","36,74","37,20","73,94","9,74","4,19","1,51","5,70","0,77","0,33","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,7-Chelsea,7,PEDRO NETO,FW,25,0,97,48,48,52,52,,,100,"9507,2","3951,4","3447,9","1215,1","531,7","361,2",106,40,"33,4","95,07","39,51","34,48","73,99","12,15","5,32","3,61","8,93","1,06","0,40","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,8-Chelsea,8,Enzo FERNANDEZ,MF,25,0,82,48,48,52,37,,,85,"8892,5",3396,"3367,5","1288,2","665,2","175,7",115,45,"29,7","104,62","39,95","39,62","79,57","15,16","7,83","2,07","9,89","1,35","0,53","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,9-Chelsea,9,Liam DELAP,FW,22,0,64,48,48,52,19,,,67,"7059,3",2585,"2698,9","1082,7","469,2","223,5",99,39,"33,8","105,36","38,58","40,28","78,86","16,16","7,00","3,34","10,34","1,48","0,58","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,10-Chelsea,10,Cole PALMER,MF,23,0,82,48,48,52,37,,,85,"7740,5",3759,"2385,5","991,8","468,8","135,3",83,40,"28,6","91,06","44,22","28,06","72,29","11,67","5,52","1,59","7,11","0,98","0,47","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,23-Chelsea,23,Trevoh CHALOBAH,DF,26,0,97,48,48,52,52,,,100,"9254,5","3923,5","3563,6","1206,7","335,6","225,2",116,32,"33,7","92,55","39,24","35,64","74,87","12,07","3,36","2,25","5,61","1,16","0,32","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,24-Chelsea,24,Reece JAMES,DF,26,0,64,48,48,52,19,,,67,"7265,9","2721,4","3062,1","1082,4","318,9","81,1",82,29,"30,7","108,45","40,62","45,70","86,32","16,16","4,76","1,21","5,97","1,22","0,43","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,25-Chelsea,25,Moises CAICEDO,MF,24,0,97,48,48,52,52,,,100,"9756,5","3748,5",4026,1443,"415,3","123,8",131,31,"31,4","97,57","37,49","40,26","77,75","14,43","4,15","1,24","5,39","1,31","0,31","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,27-Chelsea,27,Malo GUSTO,DF,22,0,97,48,48,52,52,,,100,"9978,3","3474,5","3801,7","1494,3","788,8",419,123,65,"33,5","99,78","34,75","38,02","72,76","14,94","7,89","4,19","12,08","1,23","0,65","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,11-Chelsea,11,Noni MADUEKE,FW,23,82,97,48,0,52,15,,,15,"1402,7","505,6","608,7","205,9","75,8","6,7",20,6,"27,4","93,51","33,71","40,58","74,29","13,73","5,05","0,45","5,50","1,33","0,40","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,15-Chelsea,15,Nicolas JACKSON,FW,24,64,68,48,0,52,4,,,4,459,"171,4","228,6","37,1","14,3","7,5",3,2,"27,1","114,75","42,85","57,15","100,00","9,28","3,58","1,88","5,45","0,75","0,50","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,38-Chelsea,38,Marc GUIU,FW,20,82,97,48,0,52,15,,,15,"1516,1","507,8","655,8","232,4","75,2","44,9",14,9,"28,5","101,07","33,85","43,72","77,57","15,49","5,01","2,99","8,01","0,93","0,60","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
22,Group D,Group,20/06/2025,14:00,Afternoon,Lincoln Financial Field,Open,Philadelphia,Chelsea FC,Temperate,1,Final,CR Flamengo,11,Round of 16,-10,Chelsea,45-Chelsea,45,Romeo LAVIA,MF,22,64,97,48,0,52,33,,,33,3068,1141,"1237,2","519,4","163,8","6,5",47,10,"26,4","92,97","34,58","37,49","72,07","15,74","4,96","0,20","5,16","1,42","0,30","28,92","15,34","43,00","28,61","642,40","2,95","21,82","40,38","26,24"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,4-LAFC,4,Eddie SEGURA,DF,29,0,102,47,47,57,57,,,104,"9602,5","4568,4","3327,4","1090,3","448,5","167,9",94,39,"30,2","92,33","43,93","31,99","75,92","10,48","4,31","1,61","5,93","0,90","0,38","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,6-LAFC,6,IGOR JESUS,FW,24,0,102,47,47,57,57,,,104,"10722,6","3565,9","4937,4","1615,5","505,2","98,6",143,42,"28,2","103,10","34,29","47,48","81,76","15,53","4,86","0,95","5,81","1,38","0,40","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,8-LAFC,8,Marky DELGADO,MF,30,0,81,47,47,57,36,,,83,"9484,2","2787,6","4739,7","1212,1","492,3","252,5",104,38,"31,2","114,27","33,59","57,10","90,69","14,60","5,93","3,04","8,97","1,25","0,46","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,9-LAFC,9,Olivier GIROUD,FW,39,0,88,47,47,57,43,,,90,"8941,8","4030,3","3295,4","1054,9",513,"48,1",98,38,"29,6","99,35","44,78","36,62","81,40","11,72","5,70","0,53","6,23","1,09","0,42","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,11-LAFC,11,Timothy TILLMAN,MF,27,0,81,47,47,57,36,,,83,"8882,4","3512,9","3779,1","1174,6",355,"60,8",106,28,"30,1","107,02","42,32","45,53","87,86","14,15","4,28","0,73","5,01","1,28","0,34","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,14-LAFC,14,Sergi PALENCIA,DF,29,0,102,47,47,57,57,,,104,"10260,4","4117,6","4381,7","1186,2","414,7","160,3",107,32,"28,8","98,66","39,59","42,13","81,72","11,41","3,99","1,54","5,53","1,03","0,31","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,24-LAFC,24,Ryan HOLLINGSHEAD,DF,34,0,81,47,47,57,36,,,83,8637,"3243,9","3815,1","1072,4","350,3","155,3",93,33,"31,9","104,06","39,08","45,97","85,05","12,92","4,22","1,87","6,09","1,12","0,40","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,30-LAFC,30,David MARTINEZ,FW,19,0,45,47,47,57,0,,,47,"4960,4","1970,3","2004,4","630,1","215,9","139,8",45,23,"32,8","105,54","41,92","42,65","84,57","13,41","4,59","2,97","7,57","0,96","0,49","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,33-LAFC,33,Aaron LONG,DF,33,0,102,47,47,57,57,,,104,"9293,1","4546,6","3553,3","773,7","356,9","62,5",70,30,30,"89,36","43,72","34,17","77,88","7,44","3,43","0,60","4,03","0,67","0,29","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
23,Group D,Group,20/06/2025,17:00,Afternoon,GEODIS Park,Open,Nashville,LAFC,Temperate,26,Group,Espérance de Tunisie,21,Group,5,LAFC,99-LAFC,99,Denis BOUANGA,FW,31,0,102,47,47,57,57,,,104,"10133,7","4856,4","3632,3","881,6","441,5","321,9",70,43,33,"97,44","46,70","34,93","81,62","8,48","4,25","3,10","7,34","0,67","0,41","29,49","20,69","58,50","29,52","318,05","0,67","24,80","44,79","29,26"
